osm_id,osm_type,name,category,cuisine,lat,lon,address,suburb,website,opening_hours,rating,review_count,review_velocity_per_week,popularity_review,foot_monthly,foot_daily_avg,dwell_min,foot_source,popularity_foot,suburb_source,suburb_conf_km
34006896,node,Grandview Hotel,pub,,-37.7663373,144.9489113,47 Pearson Street,Brunswick West,,,4.5,571,,51.4,,,,,,nearest,0.015
34051906,node,Roy's on Melville,cafe,pizza,-37.7645062,144.9437038,Melville Road,Brunswick West,,,4.2,257,,46,,,,,,osm,0.0
98152953,node,Village Green Hotel,pub,,-37.9043603,145.1598716,,Glen Waverley,https://www.thevillagegreen.com.au/,,4,2468,,57.1,,,,,,nearest,0.348
106675499,node,McDonald's,fast_food,burger,-37.8747894,145.1671851,,Glen Waverley,https://www.mcdonalds.com.au/,,,,,,,,,,,nearest,0.532
106822993,node,McDonald's,fast_food,burger,-37.8862652,145.1451619,,Mount Waverley,https://www.mcdonalds.com.au/,,,,,,,,,,,nearest,0.529
143925865,node,McDonald's,fast_food,burger,-37.7887063,145.1615868,,Doncaster East,https://www.mcdonalds.com.au/,24-Jul,,,,,,,,,,nearest,0.691
178786887,node,Chelsea Heights Hotel,pub,,-38.0275623,145.1330796,1-23 Springvale Road,Aspendale Gardens,https://www.chelseaheightshotel.com.au/,Mo-Su 10:00-04:00,4.1,2808,,58.1,,,,,,nearest,0.168
194638984,node,Ricketts Point Cafe,cafe,,-37.9911474,145.0292746,,Beaumaris,,,4,1416,,54.1,,,,,,nearest,0.736
214964019,node,Doncaster Hotel,pub,,-37.7865652,145.1432382,855 Doncaster Road,Doncaster East,https://www.doncasterhotel.com.au/,,4.2,2189,,57.2,,,,,,nearest,0.462
219908896,node,Joe's Fish and Chips,fast_food,,-37.7655141,144.9434422,,Brunswick West,,,4.2,314,,47,,,,,,nearest,0.114
241367848,node,Railway Hotel,pub,,-37.7805923,144.9782522,800 Nicholson Street,Fitzroy North,http://railwayhotelfitzroynorth.com.au/,,,,,,,,,,,nearest,0.206
241367921,node,The Empress Hotel,pub,,-37.7828052,144.9778334,714 Nicholson Street,Fitzroy North,https://www.theempress.com.au/,,4.4,677,,51.9,,,,,,nearest,0.043
243151934,node,Tramway Hotel,pub,,-37.7884866,144.9790313,,Fitzroy North,,,4.5,491,,50.6,,,,,,nearest,0.215
243445262,node,Clifton Hill Brewpub,pub,,-37.7897383,144.9890945,89 Queens Parade,Clifton Hill,https://www.cliftonhillbrewpub.com.au/,,4.5,778,,53,,,,,,nearest,0.105
243645987,node,Royal Oak Hotel,pub,,-37.7895012,144.97665,,Fitzroy North,,,4.5,419,,49.8,,,,,,nearest,0.044
243794629,node,North Fitzroy Arms,pub,,-37.7852536,144.9799874,300-304 Rae Street,Fitzroy North,https://www.northfitzroyarms.com.au/,,4.3,457,,49.4,,,,,,osm,0.0
245806668,node,Books n Bites Cafe,cafe,sandwich;cake;coffee_shop,-37.8017523,144.9583162,222 Pelham Street,Carlton,,,4.5,126,,43.5,,,,,,nearest,0.054
247170132,node,The Factory Cafe,cafe,coffee_shop,-37.7651025,144.9475575,Victoria Street,Brunswick West,,,4.7,226,,47.3,,,,,,osm,0.0
247633178,node,Rubber Duck Cafe,cafe,,-37.789085,144.990631,139 Queens Parade,Clifton Hill,,,4.2,462,,49.1,,,,,,osm,0.0
248229930,node,Rochester Castle Hotel,pub,,-37.7988193,144.9816836,202 Johnston Street,Fitzroy,https://rochey.com.au/,,4.4,734,,52.3,,,,,,nearest,0.098
248969240,node,Commercial Club Hotel,pub,,-37.794516,144.975709,344 Nicholson Street,Carlton,https://www.commercialclubhotel.com.au/,Mo-Tu off; We-Fr 15:00-23:00; Sa 12:00-23:00; Su 12:00-21:00,4.6,191,,46,,,,,,nearest,0.131
249447239,node,Hungry Jack's,fast_food,burger,-37.8109618,145.2395067,5 Mount Dandenong Road,Ringwood East,https://www.hungryjacks.com.au/,Su-Th 06:00-23:00; Fr-Sa 06:00-01:00,3.5,818,,49.3,,,,,,osm,0.0
256993102,node,Prince Alfred Rooftop & Bar,pub,burger;italian;chicken;american;fish;salad;dessert,-37.8004316,144.9622254,191 Grattan Street,Carlton,https://www.princealfredhotelcarlton.com,"Tu-Fr 12:00-21:00,Sa 15:00-24:00",4.2,536,,49.8,,,,,,osm,0.0
258289357,node,McDonald's,fast_food,burger,-37.9079134,145.075297,,Oakleigh,https://www.mcdonalds.com.au/,,,,,,,,,,,nearest,1.109
258968886,node,Hungry Jack's,fast_food,burger,-37.8491993,145.1094014,171 Burwood Highway,Burwood,https://www.hungryjacks.com.au/,,3.6,2428,,55.4,,,,,,nearest,0.61
259141406,node,McDonald's,fast_food,burger,-37.9618502,145.1511667,,Springvale South,https://www.mcdonalds.com.au/,,,,,,,,,,,nearest,0.738
261346373,node,Sofia,restaurant,,-37.8534257,145.1605621,,Burwood East,https://sofiaburwood.com.au/,,,,,,,,,,,nearest,0.81
261399852,node,Carl's Jr.,fast_food,burger,-38.0787856,145.2402908,,Lynbrook,https://www.carlsjr.com.au,,,,,,,,,,,nearest,3.381
261560429,node,McDonald's,fast_food,burger,-37.8509208,145.0977266,52 Burwood Highway,Camberwell,https://www.mcdonalds.com.au/,,,,,,,,,,,nearest,0.368
264605657,node,Monash Hotel,pub,,-37.9198997,145.1375449,,Clayton,https://www.monashhotel.com.au/,,4.2,625,,50.7,,,,,,nearest,0.428
266155502,node,Burrinja,cafe,,-37.91651,145.3345789,18 Matson Drive,Upwey,https://www.burrinja.org.au/,,4.7,223,,47.2,,,,,,osm,0.0
266740556,node,Richmond Club Hotel,pub,,-37.8252755,144.9933114,100 Swan Street,Richmond,https://richmondclubhotel.com.au/,,4.2,1700,,55.9,,,,,,nearest,0.033
266740661,node,Richmond Social,pub,,-37.8254096,144.9966034,157 Swan Street,Richmond,https://www.richmondsocial.com.au/,Mo-Su 07:00-27:00,4,903,,51.8,,,,,,osm,0.0
267464189,node,Subway,fast_food,sandwich,-37.8483105,145.2273986,680 Boronia Road,Wantirna,https://www.subway.com.au/,,,,,,,,,,,nearest,0.19
268177215,node,Red Rooster,fast_food,chicken,-37.7780646,144.8342016,,Sunshine,https://www.redrooster.com.au/,,3.2,557,,46,,,,,,nearest,0.718
270652136,node,T House at Jells,cafe,,-37.8967535,145.1964982,34-70 Jells Road,Scoresby,https://www.thouseatjells.com/,Mo-Fr 08:00-15:00; Sa-Su 07:00-16:00,3.7,1113,,51.7,,,,,,nearest,1.904
279248794,node,The Royal,pub,,-38.2185087,145.0335739,770 Esplanade,Mornington,,,,,,,,,,,,nearest,0.38
279249060,node,Dava Hotel,pub,,-38.2448545,145.0305022,,Mornington,,,3.9,1185,,52.8,,,,,,nearest,1.727
280435190,node,Taipan Restaurant,restaurant,chinese,-37.7826613,145.1628389,239 Blackburn Road,Doncaster East,http://www.taipanrestaurant.com.au/,,3.7,129,,40.4,,,,,,nearest,0.062
281363834,node,Lincolnshire Arms Hotel,pub,,-37.7446972,144.9097915,,Essendon,,,3.9,643,,49.6,,,,,,nearest,2.12
282599745,node,KFC,fast_food,chicken,-37.7870639,145.1419735,,Doncaster East,,,,,,,,,,,,nearest,0.554
282825869,node,Metropolitan Hotel,pub,,-37.8018507,144.9540828,,North Melbourne,,,,,,,,,,,,nearest,0.139
282825871,node,Courthouse Hotel,pub,,-37.8028781,144.9498837,86-90 Errol Street,North Melbourne,https://thecourthousenm.com.au/,,4.4,610,,51.3,,,,,,osm,0.0
290901143,node,Fountain Gate Hotel,pub,,-38.0186109,145.3027829,,Narre Warren,,,4,938,,52,,,,,,nearest,0.31
291549259,node,Post Office Hotel,pub,,-37.748735,144.965117,229-231 Sydney Road,Coburg,,Tu 15:00-23:00; We-Sa 12:00-23:00+; Su 12:00-21:00,4.2,1238,,54.2,,,,,,osm,0.0
291725285,node,Drums Hotel,pub,,-37.737501,144.9665336,,Coburg,,,4.1,643,,50.4,,,,,,nearest,0.174
298316236,node,McDonald's,fast_food,burger,-37.8054287,144.8093151,,Sunshine West,https://www.mcdonalds.com.au/,,,,,,,,,,,nearest,1.779
299026704,node,Boulevard Restaurant,restaurant,,-37.804543,145.0107596,,Abbotsford,,,,,,,,,,,,nearest,0.471
301497066,node,Water Rat Hotel,pub,,-37.8347704,144.9639303,256-258 Moray Street,South Melbourne,http://www.thewaterrathotel.com.au/,,4.2,299,,46.8,,,,,,nearest,0.144
301707220,node,Labor in Vain Hotel,pub,,-37.8014415,144.9776725,197 Brunswick Street,Fitzroy,,,4.4,520,,50.5,,,,,,osm,0.0
302753335,node,Prince of Wales Hotel,pub,,-37.8621338,144.9740773,2 Acland Street,St Kilda,https://theprince.com.au/,,4.3,749,,52,,,,,,nearest,0.413
302753749,node,Esplanade Hotel,pub,,-37.8640582,144.973013,11 The Esplanade,St Kilda,www.espy.com.au,,4.3,4415,,61.3,,,,,,nearest,0.189
302796529,node,No. 87,cafe,,-37.717866,144.9227746,,Pascoe Vale,,,4.8,96,,43.2,,,,,,nearest,1.059
302977766,node,Dick Whittington Tavern,pub,,-37.8645932,144.9912195,,St Kilda,,,4.1,651,,50.5,,,,,,nearest,0.455
303258263,node,First and Last Hotel,pub,,-37.7189743,144.9626338,,Coburg North,,,4.2,1376,,54.8,,,,,,nearest,0.276
303893799,node,Berwick Inn Hotel,pub,,-38.0307055,145.344631,1 High Street,Berwick,https://www.berwickinn.com.au/,Mo-Su 10:00-28:00,4,1808,,55.4,,,,,,osm,0.0
303907008,node,The Evelyn Hotel,pub,,-37.7966246,144.9785553,,Fitzroy,,,4.4,758,,52.5,,,,,,nearest,0.024
304150840,node,The Windsor Alehouse,pub,,-37.8549278,144.9837274,42 Punt Road,Windsor,,,4.5,879,,53.6,,,,,,nearest,0.146
305098129,node,Maori Chief Hotel,pub,,-37.8299014,144.9621407,117 Moray Street,South Melbourne,https://maorichief.com.au/,,4.4,230,,46.2,,,,,,nearest,0.057
305317756,node,A Minor Place,cafe,,-37.7614923,144.9696521,103 Albion Street,Brunswick,,Mo-Fr 08:00-14:30; Sa-Su 08:00-15:00,4.4,706,,52.1,,,,,,nearest,0.56
308435480,node,Bedi's Indian Restaurant,restaurant,indian,-37.833506,144.966913,118 Park Street,South Melbourne,,,4.1,424,,48.2,,,,,,osm,0.0
310943260,node,McDonald's,fast_food,burger,-37.741462,145.027743,19 Murray Road,Preston,https://www.mcdonalds.com.au/,24-Jul,3,741,,46.7,,,,,,osm,0.0
310961049,node,St Kilda Pier Kiosk,cafe,,-37.8647212,144.9657172,,St Kilda,http://www.stkildapierkiosk.com.au/,,4.2,483,,49.3,,,,,,nearest,0.504
311688836,node,Dorset Gardens Hotel,pub,,-37.8032184,145.2906646,335 Dorset Road,Croydon,https://www.dorsetgardenshotel.com.au/,,3.9,2052,,55.7,,,,,,osm,0.0
312646202,node,Green Man's Arms,pub,,-37.7969492,144.967816,418 Lygon Street,Carlton,https://www.greenmansarms.com.au/,,4.5,1208,,55.3,,,,,,nearest,0.059
312967833,node,Coracle,restaurant,,-37.8165887,144.8894117,65 Anderson Street,Yarraville,https://coracleyarraville.com.au,,4.2,576,,50.2,,,,,,osm,0.0
314097675,node,Blackburn Hotel,pub,,-37.8169646,145.1520743,111 Whitehorse Road,Blackburn,https://www.blackburnhotel.com.au/,Mo-Su 10:00-04:00,4,1367,,54,,,,,,osm,0.0
314189908,node,McDonald's,fast_food,burger,-37.6877459,144.5668241,,Fraser Rise,https://www.mcdonalds.com.au/,,,,,,,,,,,nearest,14.276
314189929,node,KFC,fast_food,chicken,-37.6878117,144.5659711,,Fraser Rise,https://www.kfc.com.au/,,,,,,,,,,,nearest,14.348
320400959,node,Station Hotel,pub,,-37.8045679,144.9015596,59 Napier Street,Footscray,https://thestationhotel.com.au/,Mo-Su 12:00+,4.2,2233,,57.3,,,,,,osm,0.0
320870781,node,The Sporting Globe,pub,,-37.8694465,145.2443003,,Wantirna South,,,4.2,1234,,54.2,,,,,,nearest,0.181
320870863,node,The Coffee Club,cafe,coffee_shop,-37.8690207,145.2427274,,Wantirna South,https://www.coffeeclub.com.au/,,,,,,,,,,,nearest,0.248
321573726,node,Glengala Hotel,pub,,-37.7864193,144.8028618,,Sunshine West,,,4.2,1238,,54.2,,,,,,nearest,0.802
323914661,node,The Point Restaurant,restaurant,,-37.8417824,144.9672735,Aquatic Drive,South Melbourne,http://www.thepointalbertpark.com.au/index.php,,4.3,147,,43.5,,,,,,nearest,0.637
323987666,node,Ascot Vale Hotel,pub,,-37.7730086,144.9267006,,Ascot Vale,https://www.ascotvalehotel.com.au,,4.3,453,,49.4,,,,,,nearest,0.049
324009321,node,The Union Hotel,pub,,-37.7719515,144.9164886,,Ascot Vale,,Mo-Su 12:00-18:00+,4.2,505,,49.5,,,,,,nearest,0.144
324206551,node,Wheelers Hill Hotel,pub,,-37.90664,145.1893927,,Wheelers Hill,,,3.9,2355,,56.4,,,,,,nearest,1.607
324207841,node,MAPh Café,cafe,,-37.9077033,145.1905514,,Wheelers Hill,,"Tu-Su 11:00-16:00; Mo,PH off",,,,,,,,,,nearest,1.602
324523639,node,Lee's Cafe,cafe,,-37.7327976,144.8558487,,Keilor East,,,,,,,,,,,,nearest,0.514
324957698,node,KFC,fast_food,chicken,-37.8661102,145.0921906,426 Warrigal Road,Ashburton,https://www.kfc.com.au/,,,,,,,,,,,osm,0.0
325083742,node,KFC,fast_food,chicken,-37.6836899,144.606695,,Fraser Rise,https://www.kfc.com.au/,,,,,,,,,,,nearest,10.977
325095274,node,McDonald's,fast_food,burger,-37.6891948,144.6045453,,Fraser Rise,https://www.mcdonalds.com.au/,,,,,,,,,,,nearest,10.998
325108028,node,Macs Hotel,pub,,-37.68296,144.582747,,Fraser Rise,,,4.1,1800,,55.8,,,,,,nearest,13.027
325108031,node,Golden Fleece,pub,,-37.6833466,144.585551,,Fraser Rise,,,,,,,,,,,,nearest,12.778
328112497,node,Stagger Lee's,cafe,,-37.7989463,144.978543,276 Brunswick Street,Fitzroy,https://staggerlees.com.au/,Mo-Fr 07:00-15:30; Sa-Su 08:00-15:30,4.5,879,,53.6,,,,,,osm,0.0
331166210,node,Heartattack and Vine,cafe,,-37.7976471,144.9672504,329 Lygon Street,Carlton,https://www.heartattackandvine.com.au/,Mo-Th 08:00-22:30; Fr-Sa 08:00-23:00; Su 08:00-15:00,4.6,935,,54.4,,,,,,osm,0.0
334085393,node,Shoppingtown Hotel,pub,,-37.784778,145.123132,,Doncaster,https://www.hotelshoppingtown.com.au,,4.1,2462,,57.5,,,,,,nearest,0.954
335580997,node,Arya Indian Restaurant,restaurant,indian,-38.051588,145.2886263,101 Seebeck Drive,Narre Warren South,https://www.arya.com.au/,,4.8,1880,,58.8,,,,,,osm,0.0
339275287,node,Isshin Japanese House,restaurant,,-37.8350108,145.171523,,Forest Hill,,"Sa,Su 12:00-14:30, We-Mo 17:30-21:45",,,,,,,,,,nearest,0.487
340177820,node,KFC,fast_food,chicken,-37.8005281,144.9637501,,Carlton,,,3.7,1069,,51.5,,,,,,nearest,0.027
344097631,node,Arcadia Hotel,pub,,-37.838569,144.986712,,South Yarra,,,4.3,1335,,55,,,,,,nearest,0.042
361214618,node,KFC,fast_food,chicken,-38.026501,145.3108111,2-4 Coventry Road,Narre Warren,https://www.kfc.com.au/,,,,,,,,,,,osm,0.0
361716561,node,Marquis of Lorne,pub,,-37.7972297,144.9819606,411 George Street,Fitzroy,https://www.marquisoflorne.com.au/,"Mo-We 16:00-23:00; Th,Su 12:00-23:00; Fr-Sa 12:00-01:00",4.6,1134,,55.4,,,,,,nearest,0.103
363472344,node,Hungry Jack's,fast_food,burger,-38.054869,145.3385548,,Berwick,,,,,,,,,,,,nearest,0.66
364868650,node,Hotel Lincoln,pub,,-37.804512,144.9645277,,Carlton,,,4.5,1412,,56.1,,,,,,nearest,0.141
364875786,node,KFC,fast_food,chicken,-37.9578787,145.0535272,,Cheltenham,https://www.kfc.com.au/,,,,,,,,,,,nearest,0.931
365206796,node,Honey,bar,,-37.835313,144.961919,345 Clarendon Street,South Melbourne,http://www.honeybar.com.au/,,,,,,,,,,,nearest,0.038
365210654,node,Subway,fast_food,sandwich,-38.147474,145.1360541,,Frankston,https://www.subway.com.au/,,,,,,,,,,,nearest,0.372
365210655,node,Fukutontei Ramen,restaurant,japanese,-38.1437678,145.123325,27 Wells Street,Frankston,https://www.fukutonteiramen.com.au/,Su-We 11:00-20:30; Th 11:00-21:00; Fr-Sa 11:00-21:30,3.9,128,,41.1,,,,,,nearest,0.266
365211418,node,McDonald's,fast_food,burger,-37.960581,145.0548323,,Cheltenham,,,,,,,,,,,,nearest,0.678
365485030,node,Subway,fast_food,sandwich,-38.029396,145.1313086,3 Piper Drive,Chelsea Heights,https://www.subway.com.au/,,3,198,,39.8,,,,,,osm,0.0
365485218,node,Subway,fast_food,sandwich,-38.0669447,145.144047,,Carrum,https://www.subway.com.au/,,,,,,,,,,,nearest,2.059
365778869,node,Fishers Craft Beer Bar,bar,,-37.8350109,144.9617178,343 Clarendon Street,South Melbourne,https://www.fishers.com.au/,,4.5,212,,46.2,,,,,,osm,0.0
368117865,node,Punters Club,pub,,-37.7960561,144.9790327,376 Brunswick Street,Fitzroy,https://www.puntersclubfitzroy.com,,4.3,227,,45.7,,,,,,osm,0.0
368391288,node,Fireflies,restaurant,tapas,-37.7901129,144.9765303,414 Nicholson Street,Fitzroy North,,,4.4,25,,34.7,,,,,,osm,0.0
368394229,node,Vegie Bar,restaurant,,-37.7958574,144.9790602,380 Brunswick Street,Fitzroy,https://www.vegiebar.com.au,,4.4,3255,,60.1,,,,,,osm,0.0
369133026,node,Subway,fast_food,sandwich,-38.1845076,145.1412837,,Frankston,https://www.subway.com.au/,,,,,,,,,,,nearest,2.074
369135444,node,Riverland Bar,pub,,-37.8187191,144.9687043,1-9 Federation Wharf,Melbourne,https://www.riverlandbar.com/,Mo-We 12:00-21:00; Th 12:00-22:00; Fr-Sa 11:00-23:00; Su 11:00-21:00,4.4,2743,,59.2,,,,,,osm,0.0
369641655,node,Domino's,fast_food,pizza,-38.1424121,145.2085725,,Langwarrin,https://www.dominos.com.au/,,,,,,,,,,,nearest,1.013
369641656,node,Subway,fast_food,sandwich,-38.1424436,145.2085989,,Langwarrin,https://www.subway.com.au/,,,,,,,,,,,nearest,1.011
371340257,node,Subway,fast_food,sandwich,-38.1128842,145.156154,267 Seaford Road,Seaford,https://www.subway.com.au/,,,,,,,,,,,nearest,0.067
377546873,node,Taco Bill,restaurant,mexican,-37.8361936,144.9622636,375 Clarendon Street,South Melbourne,https://www.tacobill.com.au/,,4.7,1526,,57.3,,,,,,nearest,0.14
379894336,node,Hungry Jack's,fast_food,burger,-37.8288816,144.9639559,,South Melbourne,https://www.hungryjacks.com.au/,,3.6,1406,,52.5,,,,,,nearest,0.165
379996075,node,Wise Guys Pizza 'n' Pasta,fast_food,pizza,-37.833329,144.9673099,102-104 Park Street,South Melbourne,https://www.wiseguyspizza.com.au/,,4.2,483,,49.3,,,,,,nearest,0.04
380060564,node,Town Hall Hotel,pub,,-37.8336617,144.9634651,135-137 Bank Street,South Melbourne,,,,,,,,,,,,nearest,0.041
385654924,node,Subway,fast_food,sandwich,-37.836235,144.976145,407 St Kilda Road,Melbourne,https://www.subway.com.au/,Mo-Fr 07:00-24:00; Sa 00:00-24:00; Su 00:00-23:00,2.9,147,,37.9,,,,,,nearest,0.011
385655414,node,McDonald's,fast_food,burger,-37.836155,144.97607,407 St Kilda Road,Melbourne,https://www.mcdonalds.com.au/,24-Jul,,,,,,,,,,osm,0.0
387704652,node,Belgian Beer Cafe,pub,,-37.8214816,144.9644575,5 Riverside Quay,Southbank,https://www.belgianbeercafemelbourne.com.au/,Su-Th 12:00-23:00; Fr-Sa 12:00-01:00,4.3,1826,,56.7,,,,,,osm,0.0
388005260,node,Drop Bear Inn,pub,,-37.8316115,144.9573526,115 Cecil Street,South Melbourne,http://dropbearinn.com.au,,,,,,,,,,,nearest,0.141
389387822,node,Grace Darling Hotel,pub,,-37.804851,144.983442,114 Smith Street,Collingwood,https://thegracedarlinghotel.com.au/,"Mo off, Tu-We 16:00-25:00, Th-Su 12:00-25:00",4.2,1320,,54.6,,,,,,nearest,0.009
390290917,node,McDonald's,fast_food,burger,-37.6647962,144.747373,,Hillside,https://www.mcdonalds.com.au/,,,,,,,,,,,nearest,3.089
390290928,node,McDonald's,fast_food,burger,-37.6652888,144.753817,,Hillside,https://www.mcdonalds.com.au/,,,,,,,,,,,nearest,3.148
390303234,node,D'lish Fish,fast_food,fish_and_chips,-37.84097,144.931954,105 Beach Street,Port Melbourne,http://www.dlishfish.com.au/,,4.4,2149,,57.9,,,,,,osm,0.0
390715486,node,The Fitzroy Beer Garden,bar,,-37.8062207,144.9825807,243-245 Gertrude Street,Fitzroy,http://thefitzroybeergarden.com,,4.3,1076,,53.9,,,,,,nearest,0.015
393758132,node,Doulton Bar (Village Belle),pub,,-37.8694554,144.98101,,St Kilda,,,4.2,1865,,56.4,,,,,,nearest,0.266
395212055,node,The Barbarian,restaurant,,-37.8693846,145.2435869,,Wantirna South,,,,,,,,,,,,nearest,0.187
395212113,node,Switch,restaurant,fusion,-37.8693438,145.2425605,,Wantirna South,,,,,,,,,,,,nearest,0.223
396951893,node,Nando's,restaurant,chicken;portuguese,-37.8005067,144.9838413,281 Smith Street,Fitzroy,https://www.nandos.com.au/,Mo-Su 11:00-22:00,,,,,,,,,,nearest,0.041
408616708,node,Code 5,cafe,,-37.9003032,145.1746514,,Glen Waverley,,,4.3,865,,52.8,,,,,,nearest,1.092
410408934,node,The National Hotel,pub,,-37.8109133,145.0028288,344 Victoria Street,Richmond,https://thenationalhotel.com.au/,,4.5,926,,53.9,,,,,,osm,0.0
413407283,node,The Aviary,pub,,-37.8096493,144.9934701,,Richmond,https://theaviary.com.au/,12:00-01:00,4.4,723,,52.2,,,,,,nearest,0.053
415276361,node,Capricho,restaurant,,-37.818113,144.948094,,Docklands,,,,,,,,,,,,nearest,0.085
415515200,node,The Sporting Globe Bar & Grill,pub,,-38.1435277,145.1225688,21 Wells Street,Frankston,https://www.sportingglobe.com.au/,Su-Th 11:30-23:00; Fr-Sa 11:30-02:00,4.5,171,,45.1,,,,,,nearest,0.196
427864666,node,Royal East Chinese Resturant,fast_food,,-37.9910261,145.1502997,503-509 Cheltenham Road,Braeside,https://www.royaleast.com.au/,,4,335,,46.6,,,,,,nearest,2.34
428222867,node,McDonald's,fast_food,burger,-37.9050972,145.0442999,,Ormond,https://www.mcdonalds.com.au/,,,,,,,,,,,nearest,0.501
428222868,node,KFC,fast_food,chicken,-37.904706,145.0436065,,Ormond,https://www.kfc.com.au/,,3.5,883,,49.7,,,,,,nearest,0.43
428223201,node,Red Rooster,fast_food,chicken,-37.9061053,145.0537669,,Carnegie,https://www.redrooster.com.au/,,3.6,554,,47.6,,,,,,nearest,0.507
428644734,node,Subway,fast_food,sandwich,-37.9873906,145.1094492,,Mordialloc,https://www.subway.com.au/,,,,,,,,,,,nearest,1.323
435998078,node,McDonald's,fast_food,burger,-37.8354269,145.1660048,270 Canterbury Road,Forest Hill,https://mcdonalds.com.au/,Sa-We 09:00-18:00; Th 09:00-19:00; Fr 09:00-20:00,3.5,459,,46.2,,,,,,osm,0.0
436014724,node,KamBo Chinese Restaurant,restaurant,,-37.8343635,145.1667724,,Forest Hill,,,3.9,380,,46.8,,,,,,nearest,0.136
440549321,node,Harvest Blend,cafe,,-37.8500604,145.0939644,,Camberwell,,,4.3,663,,51.4,,,,,,nearest,0.024
441172500,node,Puzzle Coffee,cafe,,-37.8190192,144.953659,,Melbourne,https://degani.com.au/locations/southern-cross-station/,Mo-Su 06:15-18:15,4.5,740,,52.7,,,,,,nearest,0.06
443189602,node,Eureka Hotel,pub,,-37.8107158,145.0008148,1 Church Street,Richmond,http://www.eurekarichmond.com/,,4.3,495,,49.8,,,,,,osm,0.0
443279895,node,Kingston Hotel,pub,,-37.8150191,144.9933522,,Richmond,,,4.4,952,,53.7,,,,,,nearest,0.341
443289832,node,McDonald's,fast_food,burger,-37.808003,144.991936,,Abbotsford,https://www.mcdonalds.com.au/,24-Jul,3.4,1003,,49.9,,,,,,nearest,0.07
443299708,node,Station 59,pub,,-37.8128564,145.0004807,59 Church Street,Richmond,http://www.station59.com.au/,,,,,,,,,,,osm,0.0
443539673,node,Cafe 117,cafe,,-37.8252086,144.994992,117 Swan Street,Richmond,,,,,,,,,,,,osm,0.0
443540185,node,Wild Oscar's,bar,,-37.8251672,144.9946615,,Richmond,,,,,,,,,,,,nearest,0.029
443540187,node,New Quarter - Hannoi Hannah,restaurant,vietnamese,-37.8250663,144.9935844,79 Swan Street,Richmond,,,4.4,794,,52.7,,,,,,osm,0.0
445411877,node,Grand Hotel,pub,,-38.1452014,145.1204742,499 Nepean Highway,Frankston,https://www.grandhotelfrankston.com.au/,,3.9,671,,49.8,,,,,,osm,0.0
445411879,node,Flannigans,pub,,-38.1449481,145.119855,508 Nepean Highway,Frankston,,,3.8,65,,37.2,,,,,,osm,0.0
448149561,node,Mitte,cafe,,-37.7857013,144.9892465,76 Michael Street,Clifton Hill,https://mitte.com.au/,Mo-Fr 07:30-14:00; Sa-Su 08:00-15:00,,,,,,,,,,nearest,0.395
448185435,node,Rocketman,restaurant,nepalese,-37.7869822,144.993803,201 Queens Parade,Fitzroy North,,,,,,,,,,,,osm,0.0
448811315,node,Sandbelt Hotel,pub,,-37.9380785,145.0680053,,Moorabbin,https://www.sandbelthotel.com.au/,,4.4,867,,53.2,,,,,,nearest,0.237
448825445,node,Subway,fast_food,sandwich,-37.8838887,144.9988646,,Elsternwick,https://www.subway.com.au/,,,,,,,,,,,nearest,0.152
450515265,node,Subway,fast_food,sandwich,-37.9511935,145.0782616,,Cheltenham,https://www.subway.com.au/,,,,,,,,,,,nearest,0.24
455978493,node,Keysborough Hotel,pub,,-37.9921621,145.1622257,,Braeside,https://www.keysboroughhotel.com.au/,,4,2117,,56.3,,,,,,nearest,2.814
455979637,node,Dingley International,pub,,-37.9791494,145.1121211,,Mordialloc,,,4.2,1687,,55.9,,,,,,nearest,1.665
457302467,node,Cafe Commercio,cafe,sandwich;cake;juice;coffee_shop;burger,-37.8014283,144.9587685,198 Berkeley Street,Carlton,https://cafecommercio.com.au/,Mo-Fr 07:30-18:30,3.5,42,,33.8,,,,,,osm,0.0
457308112,node,Seven Seeds,cafe,international,-37.8028349,144.9590354,114 Berkeley Street,Carlton,https://sevenseeds.com.au/,Mo-Fr 07:00-17:00; Sa-Su 08:00-17:00,4.4,3753,,60.9,,,,,,osm,0.0
457308113,node,Bar Scopa,cafe,,-37.802929,144.9602863,127 Leicester Street,Carlton,https://www.instagram.com/explore/locations/23592469/bar-scopa/,Mo-Fr 07:30-18:00,4.2,53,,37.8,,,,,,osm,0.0
457318538,node,Amicus Espresso,cafe,coffee_shop,-37.8022481,144.9601666,185 Pelham Street,Carlton,https://www.unimelb.edu.au/campustour/campus-information/food-and-retail-on-campus/parkville-campus/amicus-espresso,Mo 07:30-15:30; Tu-Th 07:30-17:00; Fr 07:30-14:30,3.5,40,,33.5,,,,,,osm,0.0
457407493,node,Skinny Dog Hotel,pub,,-37.8067614,145.0304486,155 High Street,Kew,https://www.skinnydoghotel.com.au/,Mo-We 11:00-01:00; Th-Sa 11:00-03:00; Su 11:00-23:00,4.2,1465,,55.1,,,,,,nearest,0.053
457815795,node,Rice Bar,restaurant,,-37.8007255,144.9651678,,Carlton,,,4.1,273,,45.9,,,,,,nearest,0.041
457815910,node,Kabana,restaurant,Afghan,-37.8017966,144.9665445,167 Lygon Street,Carlton,,,4.2,291,,46.6,,,,,,osm,0.0
